PARTICIPANT_ID,EVENT_DATE,EVENT_NAME,EVENT_TYPE,TIME,CATEGORY,GENDER,EVENT_DT,DAY,YEAR,DAY_OF_WEEK,MONTH,ID,LOCATION,LABEL,EveTyp,Age1,Age2,AvgAge,Distance,TimePerKm,TimeInSeconds
5585,23-09-2012,Marathon Oasis de Montreal,Marathon,03:19:35,M40-44,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,285,11975
5586,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:56:00,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,337,14160
5588,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:16:45,M55-59,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,452,19005
5589,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:46:21,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,323,13581
5590,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:03:15,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,347,14595
5591,22-09-2013,Marathon Oasis de Montreal,Marathon,03:52:38,F35-39,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,332,13958
5591,26-05-2013,Ottawa Race Weekend,Marathon,-1,F35-39,F,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,5,35,39,37,42,0,0
5591,23-09-2012,Marathon Oasis de Montreal,Marathon,04:03:31,F35-39,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,347,14611
5592,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:34:32,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,392,16472
5593,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:55:50,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,336,14150
5594,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:37:00,M18-24,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,395,16620
5595,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:39:23,F40-44,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,484,20363
5596,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:38:51,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,398,16731
5597,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:40:21,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,314,13221
5598,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:33:17,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,304,12797
5599,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:19:50,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,285,11990
5599,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:37:46,M18-24,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,311,13066
5600,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:23:09,F45-49,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,461,19389
5601,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:13:27,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,362,15207
5602,22-09-2013,Marathon Oasis de Montreal,Marathon,04:34:29,M40-44,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,392,16469
5603,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:11:12,M60-64,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,60,64,62,42,358,15072
5604,30-04-2016,Marathon des Ã‰rables,Marathon,04:04:05,M40-49,M,30-04-2016,30,2016,5,4,NULL,MONT-SAINT-GRï¿½GOIRE QC,1,5,40,49,44,42,348,14645
5604,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:49:00,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,327,13740
5605,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:11:41,F35-39,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,359,15101
5605,22-09-2013,Marathon Oasis de Montreal,Marathon,04:46:38,F30-34,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,409,17198
5606,22-09-2013,Marathon Oasis de Montreal,Marathon,04:58:20,F40-44,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,426,17900
5607,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:35:04,F25-29,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,564,23704
5607,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,F25-29,F,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,25,29,27,42,0,0
5607,05-05-2013,Mississauga Marathon Races,Marathon,05:31:37,F20-29,F,05-05-2013,5,2013,6,5,NULL,MISSISSAUGA,1,5,20,29,24,42,473,19897
5608,18-10-2015,Scotiabank Toronto Waterfront Marathon,Marathon,-1,M50-54,M,18-10-2015,18,2015,6,10,NULL,TORONTO ON,1,5,50,54,52,42,0,0
5609,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:51:53,F60-64,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,60,64,62,42,416,17513
5609,09-12-2012,Honolulu Marathon,Marathon,05:20:13,F55-59,F,09-12-2012,9,2012,6,12,NULL,HONOLULU,1,5,55,59,57,42,457,19213
5610,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:22:00,F30-34,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,460,19320
5612,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:35:56,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,308,12956
5614,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:22:44,F35-39,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,375,15764
5615,22-09-2013,Marathon Oasis de Montreal,Marathon,03:31:02,M18-24,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,301,12662
5615,23-09-2012,Marathon Oasis de Montreal,Marathon,03:42:14,M18-24,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,317,13334
5616,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:13:32,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,362,15212
5617,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:17:53,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,368,15473
5619,22-09-2013,Marathon Oasis de Montreal,Marathon,04:14:20,M55-59,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,363,15260
5620,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:37:47,M45-49,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,396,16667
5620,24-08-2014,Edmonton Marathon,Marathon,03:58:55,M40-49,M,24-08-2014,24,2014,6,8,NULL,EDMONTON AB,1,5,40,49,44,42,341,14335
5620,25-08-2013,Edmonton Marathon,Marathon,04:04:48,M40-49,M,25-08-2013,25,2013,6,8,NULL,EDMONTON AB,1,5,40,49,44,42,349,14688
5621,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:26:29,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,466,19589
5622,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:46:42,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,409,17202
5623,23-09-2012,Marathon Oasis de Montreal,Marathon,03:09:18,M45-49,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,270,11358
5624,22-09-2013,Marathon Oasis de Montreal,Marathon,04:17:02,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,367,15422
5626,22-09-2013,Marathon Oasis de Montreal,Marathon,03:14:17,M40-44,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,277,11657
5627,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:35:52,F45-49,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,394,16552
5628,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:41:38,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,402,16898
5629,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:25:10,F18-24,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,464,19510
5630,23-09-2012,Marathon Oasis de Montreal,Marathon,04:17:58,M18-24,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,368,15478
5632,28-08-2016,Marathon SSQ LÃ©vis-QuÃ©bec,Marathon,-1,M45-49,M,28-08-2016,28,2016,6,8,NULL,QUEBEC QC,1,5,45,49,47,42,0,0
5632,29-05-2016,Tamarack Ottawa Race Weekend,Marathon,-1,M45-49,M,29-05-2016,29,2016,6,5,NULL,OTTAWA ON,1,5,45,49,47,42,0,0
5632,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,M45-49,M,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,45,49,47,42,0,0
5632,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:59:38,M45-49,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,342,14378
5632,25-08-2013,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Marathon,03:51:57,M40-49,M,25-08-2013,25,2013,6,8,NULL,QUEBEC QC,1,5,40,49,44,42,331,13917
5632,26-05-2013,Ottawa Race Weekend,Marathon,-1,M40-44,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,5,40,44,42,42,0,0
5632,26-08-2012,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Marathon,03:46:59,M40-49,M,26-08-2012,26,2012,6,8,NULL,QUEBEC QC,1,5,40,49,44,42,324,13619
5632,27-05-2012,Ottawa Race Weekend,Marathon,03:40:21,M40-44,M,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,5,40,44,42,42,314,13221
5633,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:30:23,F18-24,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,471,19823
5634,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:53:44,M18-24,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,333,14024
5636,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:18:10,F45-49,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,454,19090
5637,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:42:00,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,402,16920
5638,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:02:18,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,346,14538
5639,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:48:22,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,411,17302
5640,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,07:00:02,M55-59,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,55,59,57,42,600,25202
5641,22-09-2013,Marathon Oasis de Montreal,Marathon,06:22:10,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,545,22930
5642,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:31:06,M40-44,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,387,16266
5643,22-09-2013,Marathon Oasis de Montreal,Marathon,04:13:56,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,362,15236
5644,14-06-2015,Tour du Lac Brome Merrell,Challenge Marathon,04:05:24,M50-59,M,14-06-2015,14,2015,6,6,NULL,LAC-BROME QC,1,5,50,59,54,42,350,14724
5644,24-08-2014,Marathon SSQ LÃ©vis-QuÃ©bec,Marathon,-1,M50-59,M,24-08-2014,24,2014,6,8,NULL,QUEBEC QC,1,5,50,59,54,42,0,0
5644,22-09-2013,Marathon Oasis de Montreal,Marathon,03:59:09,M50-54,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,341,14349
5644,17-06-2012,Tour du Lac Brome,Challenge Marathon,04:01:40,M50-59,M,17-06-2012,17,2012,6,6,NULL,LAC-BROME QC,1,5,50,59,54,42,345,14500
5644,27-05-2012,Ottawa Race Weekend,Marathon,03:56:30,M50-54,M,27-05-2012,27,2012,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,337,14190
5645,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:50:00,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,328,13800
5646,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:01:13,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,344,14473
5647,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,-1,M25-29,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,0,0
5648,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:49:23,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,327,13763
5649,23-09-2012,Marathon Oasis de Montreal,Marathon,04:08:03,M40-44,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,354,14883
5651,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:59:23,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,341,14363
5652,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:03:56,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,519,21836
5653,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:19:05,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,370,15545
5653,21-10-2012,Niagara Falls International Marathon,Marathon,03:58:24,M35-39,M,21-10-2012,21,2012,6,10,NULL,NIAGARA ON,1,5,35,39,37,42,340,14304
5653,23-09-2012,Marathon Oasis de Montreal,Marathon,03:45:48,M35-39,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,322,13548
5654,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:28:41,M30-34,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,383,16121
5655,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,06:20:24,F18-24,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,543,22824
5656,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:34:27,F30-34,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,392,16467
5657,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:47:53,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,496,20873
5658,05-05-2013,Goodlife Toronto Marathon Half Marathon and 5k,Marathon,03:51:13,F24-,F,05-05-2013,5,2013,6,5,NULL,TORONTO ON,1,5,24,0,12,42,330,13873
5658,23-09-2012,Marathon Oasis de Montreal,Marathon,03:54:45,F18-24,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,335,14085
5659,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:05:05,M45-49,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,435,18305
5660,22-09-2013,Marathon Oasis de Montreal,Marathon,04:16:43,F18-24,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,366,15403
5661,22-09-2013,Marathon Oasis de Montreal,Marathon,03:48:01,M40-44,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,325,13681
5662,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:36:04,M50-54,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,394,16564
5663,22-09-2013,Marathon Oasis de Montreal,Marathon,03:41:07,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,315,13267
5663,26-05-2013,Ottawa Race Weekend,Marathon,-1,M35-39,M,26-05-2013,26,2013,6,5,NULL,OTTAWA ON,1,5,35,39,37,42,0,0
5664,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:09:08,M45-49,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,45,49,47,42,355,14948
5665,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,M60-64,M,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,60,64,62,42,0,0
5666,22-09-2013,Marathon Oasis de Montreal,Marathon,04:37:25,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,396,16645
5669,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:41:43,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,402,16903
5670,24-05-2015,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,24-05-2015,24,2015,6,5,NULL,OTTAWA ON,1,5,35,39,37,42,0,0
5670,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:13:09,M30-34,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,275,11589
5670,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M30-34,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,30,34,32,42,0,0
5671,22-09-2013,Marathon Oasis de Montreal,Marathon,03:44:09,M25-29,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,320,13449
5671,23-09-2012,Marathon Oasis de Montreal,Marathon,03:51:26,M25-29,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,330,13886
5673,22-09-2013,Marathon Oasis de Montreal,Marathon,05:17:56,F30-34,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,454,19076
5674,22-09-2013,Marathon Oasis de Montreal,Marathon,05:11:46,F35-39,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,445,18706
5675,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:29:13,M40-44,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,40,44,42,42,384,16153
5676,23-09-2012,Marathon Oasis de Montreal,Marathon,03:25:31,M50-54,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,293,12331
5677,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:54:42,F18-24,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,421,17682
5678,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:28:56,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,298,12536
5679,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:40:17,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,400,16817
5680,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:53:15,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,504,21195
5681,23-09-2012,Marathon Oasis de Montreal,Marathon,04:17:56,F18-24,F,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,368,15476
5684,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,-1,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,0,0
5684,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,35,39,37,42,0,0
5685,22-09-2013,Marathon Oasis de Montreal,Marathon,03:17:33,M25-29,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,282,11853
5686,23-09-2012,Marathon Oasis de Montreal,Marathon,03:58:55,M30-34,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,341,14335
5687,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:21:00,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,287,12060
5690,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:03:47,F30-34,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,433,18227
5691,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:13:38,M18-24,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,18,24,21,42,448,18818
5692,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:41:31,F50-54,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,402,16891
5693,22-09-2013,Marathon Oasis de Montreal,Marathon,03:41:53,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,316,13313
5694,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:19:11,M50-54,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,455,19151
5695,22-09-2013,Marathon Oasis de Montreal,Marathon,03:50:49,M35-39,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,329,13849
5696,11-10-2015,Ottawa Fall Colours Marathon,Marathon,05:13:24,M35-39,M,11-10-2015,11,2015,6,10,NULL,OTTAWA ON,1,5,35,39,37,42,447,18804
5696,12-10-2014,BMO Okanagan Marathon,Marathon,04:37:23,Male 30-39,M,12-10-2014,12,2014,6,10,NULL,KELOWNA BC,1,5,30,39,34,42,396,16643
5696,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:28:44,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,469,19724
5696,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,M35-39,M,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,35,39,37,42,0,0
5697,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,05:44:01,M65-69,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,65,69,67,42,491,20641
5697,22-09-2013,Marathon Oasis de Montreal,Marathon,05:03:27,M65-69,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,65,69,67,42,433,18207
5697,23-09-2012,Marathon Oasis de Montreal,Marathon,05:04:20,M65-69,M,23-09-2012,23,2012,6,9,NULL,MONTREAL QC,1,6,65,69,67,42,434,18260
5698,22-09-2013,Marathon Oasis de Montreal,Marathon,04:35:02,F25-29,F,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,392,16502
5699,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:49:52,M35-39,M,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,328,13792
5699,13-10-2013,Ottawa Fall Colours Marathon Events,Marathon,03:52:46,M35-39,M,13-10-2013,13,2013,6,10,NULL,OTTAWA ON,1,5,35,39,37,42,332,13966
5700,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,04:17:31,F30-34,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,30,34,32,42,367,15451
5701,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:14:52,F35-39,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,449,18892
5702,22-09-2013,Marathon Oasis de Montreal,Marathon,04:07:03,M25-29,M,22-09-2013,22,2013,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,352,14823
5703,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,05:57:42,F25-29,F,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,25,29,27,42,511,21462
5704,20-09-2015,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,06:59:43,M35-39,M,20-09-2015,20,2015,6,9,NULL,MONTREAL QC,1,6,35,39,37,42,599,25183
5705,28-09-2014,Marathon Oasis Rock â€˜nâ€™ Roll de MontrÃ©al,Marathon,03:42:15,F50-54,F,28-09-2014,28,2014,6,9,NULL,MONTREAL QC,1,6,50,54,52,42,317,13335
5705,25-05-2014,Tamarack Ottawa Race Weekend,Marathon,-1,F50-54,F,25-05-2014,25,2014,6,5,NULL,OTTAWA ON,1,5,50,54,52,42,0,0
5705,04-05-2014,BMO Vancouver Marathon,Marathon,04:14:22,F50-54,F,04-05-2014,4,2014,6,5,NULL,VANCOUVER BC,1,5,50,54,52,42,363,15262
5705,25-08-2013,Marathon des Deux Rives LÃ©vis-QuÃ©bec,Marathon,03:39:40,F50-59,F,25-08-2013,25,2013,6,8,NULL,QUEBEC QC,1,5,50,59,54,42,313,13180
