PARTICIPANT_ID,AGE,GENDER,AvgTimeForAllMarathons2012,AvgTimeForAllMarathons2013,AvgTimeForAllMarathons2014,AvgTimeInAllMarathons,AvgTimeInAllEvents,TotalNoOfMarathonEvents,AvgTimeForAllMarathons2015
5361,62,1,343,358,426,426,426,1,397
7525,18,0,343,358,412,389,351,1,389
6443,37,1,343,358,412,489,489,1,489
3197,47,0,343,358,412,386,380,0,397
8538,37,0,343,358,315,315,315,1,397
48,63,1,343,358,376,376,318.4,1,397
6546,52,1,343,337,412,337,337,1,397
2965,52,1,389,375,412,382,361.67,2,397
3629,42,1,343,358,412,386,301,0,397
3606,47,0,396,358,412,396,396,1,397
7897,45,1,381,358,412,381,369.5,1,397
8561,42,1,343,358,364,364,364,1,397
71,42,1,343,358,412,410,410,1,410
1614,29,1,343,358,412,311,513,1,311
2942,56,1,407,380,379,393.25,377.3,4,397
4508,27,1,343,411,412,411,411,1,397
94,42,0,343,358,471,471,471,1,397
927,24,0,349,358,412,349,352,1,397
1591,30,1,362,358,412,362,323.33,1,397
6500,45,1,343,361,447,404,376,3,397
117,41,1,343,358,412,486,434.75,1,486
1568,41,1,343,358,337,314,299.75,2,291
2109,42,1,343,358,412,362,362,1,362
6523,42,1,343,325,338,331.5,316.75,2,397
4462,42,1,343,358,387,387,387,1,397
5049,37,1,343,358,394,394,394,1,397
1468,16,0,343,358,412,464,411.5,1,464
2132,37,1,322,358,412,322,322,1,397
7041,37,1,343,337,339.67,339,339,4,397
5126,52,1,343,358,412,386,299.5,0,397
3483,45,1,343,358,417,387.5,346,2,397
4147,46,1,343,358,412,319,319,5,319
4485,27,0,343,358,412,448,448,1,448
5026,27,1,343,358,412,416,416,1,416
2155,42,1,343,358,297,297,297,2,397
3506,42,1,343,358,517,539,539,2,561
4170,21,1,343,346,412,346,346,1,397
5003,47,1,389,358,537,463,463,3,397
3088,47,1,343,358,521,521,521,1,397
5667,19,0,343,358,412,386,304.75,0,397
2424,26,0,343,358,412,386,423,0,397
3529,21,1,343,394,412,394,394,1,397
3652,32,0,343,358,513,513,513,1,397
4193,42,1,343,425,412,425,425,1,397
4980,42,1,343,340,412,340,340,1,397
5521,32,0,343,443,412,443,443,1,397
2447,32,1,343,320,412,320,320,1,397
2988,32,0,343,358,412,386,331.5,1,397
3111,57,1,343,358,412,345,345,1,345
4439,42,1,343,358,412,386,368,0,397
3967,31,1,307,358,412,307,286,4,397
5544,43,0,343,358,412,345,318.5,1,345
1050,25,1,390,358,412,390,331,1,397
8438,53,0,368,394,426,396,396,3,397
612,47,1,343,358,412,356,356,1,356
3065,37,1,375,358,412,375,375,1,397
7997,43,1,341,358,412,341,298.67,1,397
5590,22,1,343,358,412,347,341,1,347
2673,32,1,311,358,412,311,311,1,397
7605,47,1,343,358,412,395,395,1,395
5982,35,0,315,358,323,319,287.82,2,397
658,37,0,343,335,412,335,335,1,397
7064,32,1,343,358,412,386,377,1,397
8043,37,1,343,358,412,455,395,1,455
7456,38,0,297,295,412,296,283.67,3,397
7356,21,1,343,358,412,424,424,1,424
1153,47,1,343,358,412,417,417,1,417
6815,32,1,343,358,412,357,357,1,357
8335,29,1,343,528,412,528,528,1,397
7502,42,1,343,358,412,545,545,1,545
8584,37,0,343,358,412,386,501,0,397
3214,45,0,315,358,412,315,363,1,397
6297,47,1,343,358,412,335,335,1,335
6961,37,1,343,358,445,445,445,1,397
297,27,1,343,358,412,386,461,0,397
3380,52,0,366,358,412,366,366,1,397
3237,27,0,343,358,412,386,363,0,397
5229,37,1,343,358,412,386,283.5,0,397
6938,43,0,343,358,412,386,392,0,397
4923,31,1,376,358,412,376,342.4,1,397
8169,37,1,343,358,412,386,268.5,0,397
509,32,1,343,358,412,386,387,0,397
1199,40,1,343,358,481,481,481,2,397
4047,50,1,343,358,428,428,292.36,1,397
4711,35,0,349,358,412,349,319,1,397
1883,47,1,343,358,583,583,583,1,397
6626,52,1,312,358,412,312,312,1,397
2547,42,1,343,358,414,414,414,1,397
4688,27,1,343,372,412,372,372,1,397
532,42,0,343,358,517,517,517,1,397
1983,23,0,343,358,412,308,290.67,1,308
2524,62,1,343,358,412,602,602,1,602
2696,42,1,343,358,412,358,358,1,397
3921,62,1,343,358,385,385,385,1,397
4588,37,0,343,358,412,459,459,1,459
5252,32,1,343,358,393,393,393,1,397
6085,33,1,343,296,412,296,262,1,397
1342,52,1,343,429,412,429,429,1,397
2839,20,1,343,358,375,375,316,1,397
2006,23,0,343,358,412,386,509.33,0,397
3898,45,1,343,461,412,461,408.5,1,397
4611,37,1,343,358,412,339,339,1,339
6062,67,1,343,358,412,362,362,1,362
824,59,1,343,358,411,391.75,391.75,4,388.5
1365,43,0,343,385,468,426.5,356.54,3,397
1906,43,1,343,345,412,345,304,1,397
6603,27,1,343,358,332,332,332,2,397
2816,35,1,343,358,321,312.5,290.17,2,304
4070,52,0,343,358,412,386,471,0,397
3357,42,0,343,358,412,566,566,1,566
4382,68,0,364,379,412,371.5,371.5,2,397
8461,21,1,343,358,412,349,349,1,349
5793,32,1,343,358,517,517,517,1,397
8710,38,1,240,233,412,237.67,241.09,3,397
1465,26,0,343,371,412,371,347.33,2,397
2212,21,0,343,358,412,522,522,1,522
6397,45,0,343,358,412,481,426.33,1,481
1073,27,1,343,358,412,482,482,1,482
3778,42,1,343,358,412,386,505,0,397
6005,44,1,297,358,412,297,298,1,397
7087,61,1,378,358,412,378,379.9,1,397
7628,32,1,343,358,412,417,415,1,417
5464,27,0,343,358,516,516,462,1,397
7379,39,1,405,358,412,405,378,1,397
1130,25,1,343,358,444,444,424,3,397
1379,32,0,343,358,482,482,482,1,397
5215,23,0,343,358,412,386,492.5,0,397
8020,27,1,343,331,412,331,331,1,397
5856,41,0,378,358,412,378,339.86,2,397
7479,47,1,385,358,444,414.5,414.67,2,397
7920,36,0,343,358,446,446,385.5,2,397
5756,43,0,347,319,412,333,326,2,397
589,36,1,343,358,501,501,394.4,2,397
838,27,1,343,358,412,338,338,1,338
1671,32,0,343,358,412,447,447,1,447
2753,32,1,343,358,401,401,351.5,2,397
6838,37,1,343,358,412,386,484,0,397
7771,42,1,343,358,412,362,362,1,362
8312,27,0,343,470,412,470,470,1,397
197,37,1,354,347,412,350.5,340.6,3,397
738,29,1,343,397,412,397,386.6,1,397
7230,36,1,343,358,317,317,371,2,397
3795,37,1,343,358,412,360,360,1,360
7708,37,1,343,358,412,443,443,1,443
6712,37,1,344,358,412,344,344,1,397
2799,27,0,343,358,412,513,513,1,513
3772,37,1,343,358,412,510,510,1,510
7731,25,0,343,417,412,417,386.25,1,397
1780,36,1,343,358,301,301,267.14,1,397
901,40,1,343,358,412,386,299,0,397
2776,11,1,343,358,412,386,454,0,397
3841,33,0,328,358,375,351.5,327.29,2,397
7754,21,0,343,358,366,366,365.75,1,397
4837,32,1,257,299,412,278,269,3,397
5833,47,1,343,394,412,394,350.8,2,397
3818,33,0,343,358,412,457,402,1,457
8232,37,1,343,358,412,478,478,1,478
4814,32,0,343,398,412,398,398,1,397
2822,33,1,343,283,412,283,251,1,397
2298,33,1,343,358,369,369,369,2,397
7213,44,0,343,358,412,281,284,2,281
4296,32,0,343,358,412,386,370,0,397
4313,22,1,343,358,509,509,409.5,1,397
360,32,1,343,358,412,418,418,1,418
6311,35,1,343,358,381,381,331.5,1,397
6852,27,0,343,358,412,338,338,1,338
7190,32,1,273,358,412,273,273,1,397
2321,21,0,392,358,412,392,392,1,397
8249,21,1,343,358,412,605,605,1,605
1757,42,1,343,358,529,529,529,1,397
7167,42,1,343,358,446,446,446,1,397
5152,66,1,343,341,402,371.5,357.6,2,397
5693,37,1,343,316,412,316,304,1,397
283,21,1,343,358,412,429,429,1,429
6234,27,1,313,358,412,313,313,1,397
8295,42,0,343,358,412,467,467,1,467
220,27,0,343,358,443,443,443,1,397
6374,27,1,343,358,318,318,318,1,397
1216,62,1,343,358,412,487,418,1,487
5378,21,0,343,358,412,386,417,0,397
5770,25,0,343,358,264,264,233,1,397
7393,57,1,343,358,387,387,387,1,397
1442,34,0,272,358,412,272,255,1,397
2235,32,1,343,358,412,320,320,1,320
3231,43,0,343,358,412,386,454,0,397
3755,21,1,338,358,412,338,338,1,397
4751,33,1,390,358,384,387,349.6,3,397
423,57,1,340,358,412,340,340,2,397
6672,47,0,355,358,412,355,355,1,397
7691,21,1,381,358,412,381,347.5,1,397
4359,33,0,334,320,412,327,320.08,2,397
3277,47,1,343,358,412,279,279,1,279
8687,46,1,343,440,412,440,367.2,1,397
1740,43,1,343,358,498,498,428,1,397
2281,44,1,329,358,412,329,283,1,397
2736,21,0,343,443,412,443,443,1,397
3363,33,0,343,415,412,415,392.14,1,397
7794,37,1,343,358,412,327,327,1,327
5630,21,1,368,358,412,368,368,1,397
964,21,1,343,358,412,374,397.67,1,374
1302,42,1,290,358,412,290,290,1,397
5292,42,1,343,358,412,386,376.5,0,397
3858,27,1,343,358,482,482,482,1,397
7645,40,1,254,271,273,266,253.39,4,397
8186,43,1,343,358,412,386,399,1,397
1694,32,1,407,358,412,407,407,1,397
3317,32,1,343,358,412,386,339,0,397
761,37,1,407,358,412,407,365,1,397
6171,47,1,343,358,412,386,377,1,397
1843,36,1,343,358,412,346,316,1,346
7253,37,1,343,358,412,494,494,1,494
4210,42,1,343,493,412,493,493,1,397
6131,37,1,400,358,412,400,400,1,397
7127,53,1,305,313,412,309,299.4,5,397
2384,43,0,343,358,412,493,425,1,493
8123,47,0,343,358,412,386,612,0,397
4399,63,1,365.5,358,412,365.5,356.67,2,397
6108,39,1,343,332,412,332,332,1,397
7104,32,1,343,358,343,343,308,1,397
3403,43,1,343,358,412,386,332.5,0,397
4422,61,0,341,366,412,353.5,353.67,2,397
5418,37,1,343,358,412,386,377,1,397
1505,21,0,343,358,412,511,511,1,511
2172,57,1,343,324,412,324,324,1,397
1176,37,0,343,358,412,386,573,0,397
6915,27,0,343,358,412,386,449,0,397
8146,36,1,343,358,412,517,448.67,1,517
4900,29,0,343,358,412,459,412,1,459
5441,57,1,343,358,412,412,370,1,397
5896,42,1,343,358,412,466,466,1,466
486,32,1,343,266.5,412,266.5,238.3,6,397
3191,27,0,393,358,412,393,393,1,397
2195,47,1,343,358,314,297.5,297.5,2,281
6437,47,0,343,358,412,386,540,0,397
4877,47,1,343,358,421,421,421,1,397
2713,28,1,343,358,412,305,255.57,2,305
157,45,1,285,313,412,299,264.76,3,397
698,37,1,343,358,412,277,277,1,277
6649,53,1,343,358,412,312,312,1,312
2862,21,1,324,358,412,324,324,1,397
4963,26,1,343,287,412,287,266,2,397
5959,42,1,343,358,412,523,523,1,523
635,52,1,376,358,500,450,430.2,3,474
1631,36,1,343,358,451,451,398.67,1,397
3944,38,1,343,389,412,389,333.75,2,397
8272,27,1,343,358,412,370,370,1,370
5567,32,1,343,424,412,424,424,1,397
1239,35,0,343,298,304,296,281.7,3,286
7668,21,1,332,339,412,335.5,335.5,2,397
4336,37,1,497,532,412,514.5,501.33,2,397
8,32,0,343,358,412,515,515,1,515
3254,25,0,343,330,412,330,322,1,397
8664,47,1,343,358,437,437,437,1,397
6586,43,1,343,360,412,360,329.75,1,397
7582,42,0,343,358,412,386,532,0,397
2258,42,1,343,358,412,386,409,0,397
3340,42,1,343,358,412,328,328,1,328
8060,31,0,343,417,412,417,378.08,2,397
4273,21,1,343,358,412,299,299,1,299
8601,42,1,329,358,329,320.33,311,6,397
5355,28,1,343,314,412,314,314,1,397
1027,52,1,357,325,396,359.33,359.25,3,397
6978,27,0,365,358,412,365,374,1,397
3732,45,1,343,358,412,386,474,0,397
2650,34,1,343,358,412,386,272,0,397
3881,21,1,343,358,412,386,377,1,397
8209,62,1,343,358,412,363,363,1,363
6045,32,0,343,358,325,325,325,1,397
1717,35,0,343,358,412,372,347.5,1,372
8358,29,1,359,358,412,359,341.75,1,397
4222,52,1,343,341,412,341,341,1,397
8467,42,1,343,358,412,503,503,1,503
5550,27,1,361,358,412,361,361,1,397
1305,60,1,343,438,412,438,438,3,397
4245,32,1,343,358,242,242,242,1,397
8444,43,1,343,358,441,441,385,1,397
5573,45,1,324,358,412,324,300,3,397
7116,34,1,343,358,354,354,470.83,1,397
4176,32,1,343,500,412,500,500,1,397
2848,42,1,343,358,412,462,462,1,462
4199,42,1,343,358,412,459,459,1,459
8490,33,1,281,358,412,281,249.75,1,397
2871,32,1,343,358,412,386,377,1,397
4391,37,0,343,358,412,392,392,1,392
8298,27,1,343,358,521,521,521,1,397
5719,32,1,343,326,412,326,326,1,397
6970,37,1,328,358,412,328,328,1,397
7047,49,1,343,358,412,386,392.67,0,397
4368,29,0,343,358,441,441,393.5,1,397
8321,47,0,343,358,412,558,558,1,558
5696,36,1,343,358,432.5,437.33,402.94,4,447
8421,37,1,343,335,412,335,305.5,1,397
5596,37,1,343,358,412,398,398,1,398
6924,34,0,268,274,412,277.33,262.6,3,397
7093,53,0,384,381,412,382.5,388.09,2,397
8275,46,0,391,415,412,403,406.69,3,397
5742,21,1,343,358,412,359,359,1,359
6947,52,1,343,358,412,311,311,1,311
7070,52,1,343,358,412,386,377,1,397
5473,36,0,343,353,412,353,338,3,397
5888,32,1,343,392,412,392,392,1,397
1643,32,1,343,358,412,554,554,1,554
6801,57,0,343,358,412,517,517,1,517
2971,45,1,343,358,397,397,372,1,397
7216,62,1,343,358,412,386,350,0,397
3907,49,1,343,358,506,454,390.2,3,402
2579,33,0,343,358,433,433,319.42,1,397
77,53,0,343,358,412,386,315.5,0,397
4099,35,0,343,358,468,468,407.33,1,397
4345,21,1,280,358,412,280,280,1,397
8344,37,1,343,358,412,403,403,1,403
8590,47,1,343,358,443,443,443,1,397
5427,35,1,343,291,412,291,293,1,397
1013,27,1,304,358,412,304,304,1,397
3017,32,0,343,358,412,341,341,1,341
7262,52,1,343,358,412,341,341,1,341
3953,37,1,343,358,412,311,311,1,311
5281,21,0,343,358,439,439,439,1,397
7408,52,0,343,358,434,434,365.2,1,397
4053,37,1,343,318,412,318,322.33,1,397
223,32,1,343,277,412,277,277,1,397
1059,32,1,343,358,412,386,386,1,386
8636,48,1,401,358,412,401,403.33,2,397
2725,47,1,343,484,412,484,484,1,397
2387,37,0,343,358,412,386,563,0,397
1159,41,1,357,358,412,357,371.79,2,397
1497,32,1,346,358,412,346,428.83,1,397
2825,32,1,340,389,412,364.5,364.5,2,397
3761,29,0,343,373,412,373,372,1,397
269,27,1,343,358,412,300,300,1,300
1351,57,1,343,322,412,322,285.9,1,397
1597,27,1,343,358,412,386,377,1,397
2433,27,0,343,460,412,460,423.5,1,397
2679,35,1,343,358,487,498,420.4,2,509
123,47,0,343,391,412,391,391,1,397
1205,27,1,343,304,412,304,304,1,397
1451,18,0,343,358,477,477,427.5,1,397
2533,32,1,343,330,412,330,330,1,397
4637,54,1,343,299,412,301.5,332.67,2,304
5135,55,1,343,358,412,399,361,1,399
1720,27,1,343,343,412,343,343,1,397
415,50,1,286,358,412,286,295.25,2,397
3286,27,1,343,358,412,469,469,1,469
2241,37,0,343,358,354,354,326,3,397
3784,32,1,343,358,412,386,329,0,397
7508,27,0,343,358,412,384,384,1,384
3263,39,1,343,334,378,356,356,2,397
6509,21,0,343,358,556,556,556,1,397
3094,58,1,343,358,484,460,393.6,2,436
5158,24,1,343,358,412,386,243.8,1,397
867,37,1,343,325,412,325,325,1,397
1789,21,1,343,358,455,455,455,1,397
1912,27,1,343,358,412,386,277,0,397
7883,42,1,304,292,309,301.67,271.33,4,397
4468,47,1,343,358,591,591,411.4,1,397
7385,21,0,343,358,412,467,467,1,467
6134,34,1,343,345,412,345,334,1,397
6632,29,0,343,358,525,525,462.5,1,397
8198,27,1,343,358,412,305,305,1,305
5327,32,1,343,336,412,336,336,1,397
6034,27,0,343,358,530,530,530,1,397
7485,52,1,343,358,412,413,413,1,413
6532,36,1,298.5,358,303,300,292,8,397
3163,45,1,343,383,412,415.5,385.2,2,448
8006,49,0,343,429,412,429,380.4,1,397
8175,36,1,391,384,433,399,354.4,4,388
4760,42,1,343,358,412,332,332,1,332
5842,36,1,267,358,412,267,247.67,2,397
6011,20,1,343,359,412,359,310.5,1,397
7906,33,1,343,358,412,264,240,1,264
4660,32,0,343,358,410,410,410,1,397
6111,17,0,343,358,412,447,363,1,447
6824,21,1,343,358,412,403,403,1,403
6701,33,1,343,358,412,386,234.5,0,397
7193,32,1,343,358,412,386,393,0,397
7714,21,1,343,222,412,222,303.25,1,397
6303,42,1,343,358,412,510,510,1,510
3884,41,0,343,358,412,386,349.67,0,397
3386,32,1,343,358,412,487,487,1,487
8567,27,1,343,358,412,409,409,1,409
5450,37,1,343,372,412,372,405.5,1,397
1620,37,1,343,366,412,366,401,1,397
2118,27,1,343,358,412,386,456,0,397
7677,21,1,343,358,494,494,494,1,397
5258,52,0,343,358,412,547,547,1,547
6340,42,1,343,358,406,406,339.83,2,397
2012,21,1,343,332,308,320,320,3,397
4076,41,0,343,358,543,543,454.8,1,397
744,31,1,343,354,412,354,354,1,397
2994,43,1,399,393,412,396,413.33,2,397
4966,36,1,343,358,405,429,383.8,2,453
638,43,1,343,335,369,336.67,310.67,4,306
644,52,1,343,358,412,355,355,1,355
2802,41,0,363,363,412,363,329.17,2,397
4866,47,1,343,358,412,292,292,1,292
538,52,1,343,358,412,458,458,1,458
1036,35,0,343,358,463,463,463,1,397
2702,32,0,343,376,412,376,376,1,397
346,27,1,343,358,412,421,421,1,421
936,42,1,344,369.5,412,364.4,365.91,5,397
2018,41,1,324,355,410,367,330.63,4,379
3492,62,1,343,358,412,541,459.5,1,541
246,24,0,343,341,412,341,306.25,1,397
1328,32,1,343,358,412,386,245,0,397
2410,40,1,343,358,412,386,366,0,397
5052,47,1,343,384,412,384,335.33,1,397
5075,52,1,343,358,412,562,562,1,562
6071,33,1,343,358,412,347,293.75,1,347
452,21,0,343,362,412,362,362,1,397
6403,37,0,398,394,412,396,396,3,397
5098,21,1,343,358,344,344,344,1,397
853,21,1,343,358,412,443,443,1,443
6263,57,1,343,358,412,336,336,1,336
1849,35,1,343,358,412,270,276,1,270
6595,45,1,254,358,412,254,244.5,3,397
2181,27,1,343,335,412,335,335,1,397
3177,37,1,325,358,412,325,325,2,397
7591,32,1,343,358,412,386,299,0,397
6094,47,1,343,358,412,386,404,0,397
5244,22,0,343,351,412,351,318.5,1,397
7568,28,0,343,358,409,409,357.67,1,397
830,42,1,343,358,412,332,332,1,332
6117,37,0,343,358,412,444,444,1,444
6240,31,0,343,396,484,440,406,4,397
2158,27,1,330,358,412,330,330,1,397
6572,33,1,343,358,412,277,268.71,1,277
4883,27,0,343,358,412,545,545,1,545
6549,32,0,343,358,462,462,462,1,397
2304,42,1,343,358,412,386,260,0,397
2327,62,1,343,358,412,483,483,1,483
3655,27,1,343,358,412,386,392,0,397
3847,52,1,343,358,311,311,311,1,397
7760,35,1,343,422,412,404.5,404.67,2,387
4929,47,1,389,358,412,389,391,1,397
2350,27,1,343,358,412,386,491,0,397
3578,47,0,343,435,412,471.5,471.5,2,508
3824,52,1,357,358,412,357,357,1,397
7783,37,0,343,358,412,472,472,1,472
2496,37,1,343,358,460,460,460,1,397
4906,32,1,343,358,412,386,296,0,397
3801,27,1,341,358,412,341,341,1,397
8046,32,1,343,388,412,388,399.33,1,397
6718,32,1,343,358,412,276,276,1,276
3409,51,1,400,400,412,400,400,5,397
7737,45,0,328,321,412,324.5,324.75,2,397
4405,32,1,343,395,412,395,372,1,397
575,42,1,343,358,412,299,299,1,299
4016,57,1,343,358,480,480,480,1,397
7345,32,0,343,358,476,476,417,1,397
767,27,0,343,319,412,319,319,1,397
8673,45,1,261,358,412,261,239.43,2,397
1099,54,1,450,388,412,419,382.29,2,397
2095,47,0,343,358,412,375,375,1,375
7654,33,0,343,358,412,483,426.5,1,483
5035,37,0,343,405,412,405,405,1,397
6326,37,1,343,358,413,413,413,1,397
1703,21,0,343,274,412,274,274,1,397
621,53,0,343,358,412,386,389.67,0,397
707,37,1,343,358,412,386,405,0,397
7800,43,1,343,358,412,386,394.2,2,397
4989,62,1,343,358,412,339,339,1,339
661,51,1,343,358,476,476,352.6,1,397
3323,37,1,343,358,512,512,512,1,397
7153,27,1,357,358,412,357,357,1,397
8192,52,1,343,358,412,386,303,0,397
3515,25,0,343,358,412,431,313.17,2,431
4597,38,1,343,358,412,412,343,1,412
4843,32,1,343,354,412,354,354,1,397
5925,16,0,343,358,524,524,524,1,397
515,46,1,384.5,358,412,384.5,363.08,2,397
4451,37,1,343,358,412,389,389,1,389
2287,32,1,343,358,412,553,553,1,553
3369,37,1,343,358,412,386,476,0,397
8238,35,0,343,358,412,386,492,0,397
8384,62,1,343,358,412,351,283.25,1,351
5965,52,1,307,358,307,312,304,3,322
5467,32,1,343,358,412,386,464,0,397
8407,52,1,343,358,412,546,546,1,546
1743,21,1,343,358,414,414,414,1,397
2954,35,1,343,340,412,340,332.67,1,397
1245,37,0,343,358,412,386,456,0,397
4259,32,0,343,358,412,409,409,1,409
5181,34,1,337,358,412,337,277.5,1,397
6180,42,0,409,358,412,409,409,1,397
1766,32,0,379,358,412,379,379,1,397
1935,47,0,353,358,412,353,353,1,397
7176,27,1,343,358,344,344,344,1,397
2762,21,1,343,358,412,498,498,1,498
5490,48,1,299,358,412,299,298.33,4,397
3240,37,1,343,358,412,362,362,1,362
6486,55,1,343,358,412,386,273,1,397
2785,47,0,343,358,412,516,516,1,516
2719,37,1,343,358,412,386,476,0,397
3993,37,0,394,358,413,400.33,378.29,6,397
4491,43,1,343,358,412,308,308,1,308
206,53,0,343,356.5,412,356.5,356.5,2,397
6157,52,0,343,358,412,358,358,1,358
6655,41,0,374,358,412,374,329.38,2,397
3432,47,1,352,358,412,352,343.2,1,397
4514,27,1,343,358,404,404,404,1,397
14,27,0,343,358,432,432,432,1,397
6678,25,1,343,351,412,351,347,1,397
1268,37,0,343,358,412,386,264,0,397
8152,27,1,343,358,391,391,391,1,397
5988,22,1,343,420,412,420,349.5,2,397
37,32,1,343,358,412,408,408,1,408
2742,37,1,343,358,312,312,312,1,397
7631,27,0,343,392,412,392,392,1,397
7133,42,1,343,358,412,473,473,1,473
790,54,1,343,358,412,401,365,1,401
1288,27,1,343,358,438,438,438,1,397
6741,40,1,301,281,412,293.25,288.8,5,290
2911,53,0,352,358,412,352,328,1,397
7239,27,1,343,298,412,298,298,1,397
3930,30,0,343,378,465,421.5,421.67,4,397
8258,62,1,343,358,438,438,374.67,1,397
5012,57,1,343,358,376,376,376,1,397
598,42,1,343,358,412,492,492,1,492
684,40,1,343,309,412,309,281.2,1,397
1680,48,1,283,256,412,269.5,255.14,4,397
4322,32,1,375,358,412,375,358.5,1,397
5404,37,1,337,338,412,337.5,284.14,2,397
8650,32,0,343,358,404,404,404,1,397
1076,35,0,343,558,412,558,558,1,397
8215,27,0,345,358,313,329,305.81,2,397
4036,60,1,343,358,412,345,314,1,345
7823,27,0,343,358,412,423,423,1,423
5659,44,1,343,358,435,435,324.2,1,397
5702,27,1,343,352,412,352,352,1,397
1872,32,1,343,428,412,428,428,1,397
7325,42,0,343,358,412,534,534,1,534
4428,32,0,343,358,412,285,285,1,285
5510,32,1,343,445,412,445,401.5,1,397
1182,21,0,343,358,420,420,420,1,397
2264,32,1,343,358,412,350,350,1,350
3346,18,0,343,358,412,376,316,1,376
100,43,0,343,358,412,386,371.25,0,397
492,37,1,343,313,412,313,295,1,397
1574,37,1,343,358,460,460,460,1,397
2656,52,1,348,358,412,348,342.67,1,397
8135,32,0,343,358,412,402,402,1,402
5218,24,0,388.5,358,412,388.5,366.2,2,397
309,37,1,343,358,412,361,361,1,361
8112,23,1,343,358,431,431,383,1,397
5241,35,1,343,356,375,365.5,334.89,3,397
286,56,1,343,367,412,367,316.8,1,397
3844,21,1,343,358,412,373,373,1,373
263,21,1,343,358,416,416,416,1,397
3180,42,1,343,358,355,333.5,333.5,2,312
5195,32,1,343,358,375,375,375,1,397
3203,42,0,343,358,511,511,385,1,397
3721,21,1,343,358,412,366,366,1,366
4385,22,1,343,362,412,362,362,3,397
804,23,1,343,326,412,326,303,2,397
1142,53,1,343,358,412,356,343,1,356
1806,53,1,343,358,412,280,280.5,1,280
3698,32,1,343,358,412,386,377,1,397
827,52,1,343,358,412,327,327,1,327
1165,33,1,343,358,412,298,263.57,1,298
1706,42,1,363,361,412,362,362,2,397
1829,27,1,343,358,345,345,345,1,397
2370,45,1,343,358,454,454,454,1,397
3157,42,1,343,358,412,381,381,1,381
186,37,1,320,358,412,320,348,1,397
850,37,1,343,368,412,368,368,1,397
1683,32,0,343,358,412,343,343,1,397
2347,37,1,343,358,412,273,273,1,273
332,43,0,377.5,358,412,377.5,386.67,3,397
873,45,0,343,358,412,310,291.67,2,310
1119,37,1,343,358,412,402,402,1,402
1660,35,1,343,358,412,409,373,1,409
1783,29,0,403,358,412,403,362.67,3,397
2201,39,1,343,298,300,299,285.25,2,397
2324,42,1,343,358,412,386,487,0,397
2865,27,0,343,358,412,386,471,0,397
7797,29,1,343,358,345,345,336,1,397
7548,32,1,378,358,412,378,378,1,397
6220,21,1,343,358,412,570,570,1,570
2639,42,0,343,358,412,386,377,1,397
2888,52,1,343,358,412,386,316,0,397
8235,42,1,318,358,412,318,319.33,1,397
5782,35,0,343,400,412,400,385,1,397
624,35,1,343,303,412,303,306,1,397
2247,21,1,343,305,412,305,305,1,397
7594,32,1,343,451,486,468.5,413.9,2,397
4262,32,1,379,358,412,379,379,1,397
8676,29,1,343,358,412,386,276.8,1,397
1345,53,1,343,358,412,386,319,0,397
4654,52,1,343,358,412,356,356,1,356
5736,38,0,343,358,412,386,464,0,397
8630,27,1,304,358,412,304,304,1,397
6715,53,0,343,444,412,444,372.4,1,397
7053,56,1,343,345,412,345,337.67,3,397
7302,32,1,343,358,412,386,266,0,397
4159,21,1,363,358,412,363,363,1,397
7694,65,1,343,358,412,334,323,1,334
4700,42,0,343,358,476,476,424.5,1,397
6323,27,1,343,358,412,401,401,1,401
7843,45,0,343,358,412,385,350,1,385
8089,44,1,343,358,412,402,328,1,402
8338,32,1,343,358,308,308,308,1,397
5679,27,0,343,358,412,400,400,1,400
6174,37,1,343,358,412,344,344,1,344
6761,35,1,343,358,315,315,297,1,397
7007,27,1,360,358,412,360,360,1,397
7256,32,1,343,358,476,476,476,1,397
7697,42,1,371,429,412,390.33,356.6,4,397
4992,32,1,343,412,412,412,412,1,397
5533,21,0,343,358,412,469,469,1,469
6615,43,1,361,358,412,361,322.5,1,397
7156,21,1,402,358,412,402,381.5,1,397
6074,42,1,343,358,412,386,410,0,397
3641,27,1,343,337,412,337,337,1,397
7720,45,0,343,358,412,386,429,1,397
4803,50,1,392,358,412,392,332,2,397
60,32,1,322,358,412,322,322,1,397
724,45,1,385,358,479,432,365.14,2,397
4780,22,1,347,358,412,347,279.42,2,397
8573,44,1,343,358,315,315,293,1,397
2075,32,1,343,358,412,339,339,1,339
2788,21,1,343,358,412,300,300,1,300
83,42,1,343,358,412,386,362,0,397
8504,47,1,343,315,412,315,315,1,397
2098,57,1,343,358,412,460,460,1,460
3572,64,1,343,358,580,505.5,388.33,2,431
4113,47,1,343,358,387,387,387,1,397
3970,57,1,343,358,412,423,423,1,423
3306,47,1,343,358,412,275,275,1,275
1391,37,1,343,278,412,278,278,1,397
1557,32,1,343,358,394,394,394,1,397
8032,39,1,400,343,412,371.5,334.08,4,397
3329,24,0,354,369,412,361.5,354.33,2,397
5321,35,1,343,358,412,386,430,0,397
1534,52,0,343,358,412,386,587,0,397
3429,35,1,343,358,412,309,289,1,309
183,67,1,343,358,480,480,480,1,397
601,33,0,343,358,412,421,383.5,1,421
1265,27,1,343,358,425,425,366,1,397
1932,43,1,343,358,495,495,381.33,1,397
2765,44,1,371,358,354,362.5,304.85,5,397
